essay,score
" ㉮에서는 과거부터 이어온 청소년들의 혐오문화의 심각성이 나타나고 있다. 스마트폰, 인터넷 등 정보통신의 발달로 더욱 심화되었으며 이 문화에 반발하지 못하고 동조하고 있다. ㉯는 사회규범의 약화와 주도적 규범의 부재상황에서 집단과의 접촉을 통해 동화됨으로써 일탈이 발생한다고 주장한다. 이는 청소년들의 혐오문화가 학교라는 작은 사회 내 접촉을 통해 확산된다는 ㉮의 상황과 일맥상통하다. ㉰는 다른 참가자들의 답이 오답인걸 알면서도 반대의견을 피력하지 못하고 다수의 의견을 따르고 있다. 이는 ㉮에서 혐오 표현을 거부하지 못하고 오히려 익숙해지는 상황에 대응되는 것이다. ",2.0
 ㉮에 따르면 교실에 혐오와 차별이 만연하다. 이를 ㉯와 ㉰를 통해 분석해보면 다음과 같다. 먼저 주도적 규범이 없거나 약화되면 일탈이 진행된다는 뒤르캠의 말처럼 ㉮의 교실에는 주도적 규범이 부재하며 이를 만들고 이끌어갈 만한 사람도 없다. 또한 차별적 교제 이론에 따르면 보통 사람들이 일탈 행위자들과의 접촉을 통해 일탈 행위자로 동화되어간다. 정상적인 학생들도 차별과 혐오를 일삼는 학생들과 같이 있다보면 그들과 동화된다는 것이다. 한편 ㉰의 실험에 따르면 소수자는 다수가 틀리다고 생각해도 이에 순응한다. 학생들도 차별과 혐오가 만연한 분위기를 반대하지 못하고 순응하는 것이다. ,2.0
제시문 ㉮는 인터넷 커뮤니티가 활발해지기 시작하면서 혐오문화가 증가하는 모습을 볼 수 있다. 혐오문화가 올바르지 않다는 사실을 알지만 외면당하지 않으려고 묵인하는 모습을 보인다. ㉯는 혐오문화는 사회적 규범에서 벗어난 일탈행동으로 ㉮에서 친구들과 함께 혐오문화를 즐기는것은 사람의 접촉에 의해 학습되는것으로 차별 교제 이론이라고 볼 수 있다. ㉮에서는 혐오문화가 올바르지 않다는걸 알지만 다수에 대하여 반대의견을 내기 어려워하는 모습을 보인다. 이는㉰에서 자신이 올바른 판단을 하고 있음에도 앞 참가자들이 선택한 정답을 얘기하며 자신의 의견을 묻어가는 모습을 보인다. ,2.0
"㉮는 청소년들이 차별과 혐오를 놀이로 취급하는 상황이 지속된다고 말한다. 그 이유는 첫째, 반대 의견을 말하면 이상하게 보일 것 같은 사회적 압력 때문이다. ㉰의 실험과 같이 학생들도 잘못되었다는 것은 알지만 이에 맞서 반대 의견을 표현하는 것은 어렵다고 느낀다. 둘째, ㉯에 따르면 학생들이 차별과 혐오를 배우고 이에 동화되기 때문이다. 장난을 웃어넘기거나 인정하는 것이 집단에서 긍정적으로 보이기 때문에 침묵하거나 동조하게 되고 이 과정에서 차별, 혐오와 같은 일탈 행위를 학습하게 된다. 이러한 상황을 해소하기 위해 약화된 학생 사회의 규범을 강화할 필요가 있다. ",2.0
"㉮는 인터넷과 스마트폰의 확산으로 청소년들 사이에 혐오문화가 급격하게 자리잡고 있음을 말한다. 이 때문에 혐오 표현을 즐기지 않는 아이들도 맞장구 치며 즐기게 되는 일이 허다하다는 사실을 전달한다. ㉯는 일탈 행동을 하는 사람들과 접촉하여 동화되는 것을 사회 구성원이 일탈 행동을 하게 되는 이유로 들었다. ㉰는 실험을 통해 사람은 타인과 다른 생각을 가지고 있음에도 대체로 다른 이들이 하는 것을 모방하게 된다는 것을 밝혔다. ㉯와 ㉰를 토대로 ㉮의 상황을 바라보면 주변 친구들이 혐오 표현을 사용하고, 그들에게 동화되기 때문에 확산되는 것이라고 볼 수 있다. ",2.0
" ㉮의 혐오문화는 ㉯의 일탈 행동과 연관된다. 차별과 혐오의 유희화는 일탈 행동과 연관되는 것으로 우리 사회에서 주도적 사회규범이 약화, 부재하는 현상과 연결될 수 있다. 또한 교실 내에서 또래 사이의 접촉을 통해 차별과 혐오가 확산되는 현상은 차별 교제 이론과 연결된다. ㉰에서 개인이 집단과 다른 의견을 내는 것에 부담을 느끼는 심리 실험은 불편함과 거부감을 느끼면서도 학생들이 적극적으로 대응하지 못하는 현상과 연결된다. 이는 자신만이 다른 의견을 내는 것에 부담을 느끼기 때문이다. ",2.0
나는 차별 교제 이론을 설명한다. 일탈 행동은 집단이나 사람들과의 접촉을 통해 학습된다는 것이다. 다는 한 개인이 다수의 의견에 동조하는 현상을 실험한다. 참가자들의 과반수는 오답을 대답하는 다수를 의심하면서도 그들을 의견을 따라간다. 이는 한 개인은 도덕할 지라도 이러한 개인들로 구성된 집단은 부도덕할 수 있다는 것을 의미한다. 나에 따르면 가의 청소년 혐오 문화는 인터넷 커뮤니티에서의 상호작용을 통해 학습된 것으로 볼 수 있다. 또한 가의 청소년들은 혐오가 잘못된 것임을 알면서도 다수의 분위기에 동조하는데 이는 다의 실험으로 이해할 수 있다. 도덕적인 개개인이 모일지라도 비도덕적인 집단이 형성될 수 있다는 것이다. ,3.0
㉯에 따르면 ㉮에서 청소년들은 차별과 혐오 표현을 사용해도 제재를 받지 않기 때문에 청소년들의 문화로 자리 잡게 된 것을 알 수 있다. 청소년들은 혐오 표현을 사용하는 친구들과 어울리면서 일탈 행동을 습득하게 된다. 많은 청소년들이 차별과 혐오스러운 말을 하면서 혐오 표현이 정당화되는 것을 알 수 있다. ㉰에서 대부분의 사람들은 다수와 자신의 의견이 불일치할 경우 반기를 들지 않고 다수의 의견을 따르는 것처럼 ㉮에서 혐오 표현을 사용하는 것이 적절하지 않다고 생각하는 청소년들도 결국에 다수의 행동을 따라하면서 일탈 행동의 구성원이 된다. ,2.0
"㉮에서는 혐오 문화가 대 사회를 장악한 상황이 나타난다. 잘못된 행동에 대해서 반기를 들면 오히려 이상한 취급을 받는다. 이와 같은 상황은 사회적으로 바람직하지 못한, 일탈 행동을 하는 자들과의 교류로 인해 일탈 행동이 학습되는 차별적 교제 이론 상황이라고 볼 수 있다. 잘못된 행동임을 인지하고 있지만, 일탈 행동을 하는 사람들과 접촉하게 되면서 그들과 함께 일탈 행동을 하는 것이다. 이와 같은 행동은 본래 규범이 존재하지만 무규범 상태이거나, 규범이 약화된 사회에서 발생한다. ",2.0
"제시문 ㉮는 청소년들 사이에서 유행하는 혐오문화에 대해 설명하고 있다. 제시문㉯의 뒤르켐에 따르면, 약화된 사회적 규범에서 일탈행동이 발생한다고 말하고 있다. 이는 규제 없는 인터넷 속에서 혐오표현을 쉽게 접할 수 있는 것과 상통한다. 또한 차별 교제 이론에 의해서 ㉮를 설명할 때, 청소년들이 혐오표현을 쓰는 집단과 개인에 의해 동화되고 학습까지 이어졌다고 볼 수 있다. 또한 일부 학생들이 혐오표현의 부적절함을 알면서도 반대 의사표현을 하지 않았다. 이는 제시문 ㉰의 실험에서도 알 수 있듯이, 다수 쪽에 묻어가려는 심리를 설명될 수 있다. ",2.0
제시문 ㉯는 일탈 행동은 그 행위의 집단이나 사람들과 접촉을 통해 배운다고 하였다. 제시문 ㉰는 개인의 의견이 다수의 의견에 영향을 받는다는 것을 보여주었다. 제시문 ㉮에서 혐오문화는 청소년들에게 하나의 규정이 되었다. 혐오문화를 좋아하지 않는 아이들도 자신의 의견을 피력했을 때 다른 아이들과 사이가 멀어질까 그들의 규칙에서 벗어난 행위를 하지 못했다. 혐오문화라는 틀 안에서 그들의 행위는 일탈행동이 되는 것이다. 그래서 그들은 다수의 친구들이 그런 행위를 하기에 어쩔 수 없이 다수의 의견에 동조했다. ,2.0
㉯를 바탕으로 ㉮를 분석하면 인터넷을 중심으로 양산되는 혐오문화를 막을 사회 규범이 명확히 존재하지 않아 청소년 사이에서 혐오문화 확산이 일어난 것이다. 또한 다른 학생들은 그것을 즐기는 주변 학생들에 의해 동화된다. ㉰를 바탕으로 ㉮를 분석하면 혐오문화를 즐기는 학생들에게 잘못됨을 지적하는 것은 다수의 의견 사이에서 홀로 반대의 입장을 내놓는 것과도 같기에 학생들은 선뜻 나서지 못하고 결국 혐오문화는 계속해서 확산된다. ,2.0
㉯를 바탕으로 ㉮를 분석해보자면 현재청소년들이 일탈적인 행동을 보이는 이유들을 전자기기의 보급으로 인한 사회적 규범의 약화와 또래집단과의 접촉을 통한 동화로 설명할 수 있다. 청소년들의 작은 사회에서 참여하지 않거나 반기를 들면 이상한 사람으로 낙인이 되어 사회의 통합을 저해하는 존재로 여겨진다. ㉰를 바탕으로 ㉮를 분석해보자면 ㉰는 실험을 통해 쿨하고 싶은 마음을 드러내고 사회에 동화되려고한다. 자신의 생각이 옳다는 걸 알지만 다른 사람에게 반기를 들 수 있는 힘의 부족으로 자신의 생각은 사라지고 만다. ,2.0
"일탈 행위는 동화된다. 제시문 ㉮의 차별 교제 이론에 따르면, 바람직하지 않은 행동을 하는 집단과 접하는 과정에서 다른 집단의 구성원들도 일탈 행동을 하게 되기 때문이다. 의 실험은 이러한 동화 현상을 단적으로 보여준다. 실험 참가자가 자신의 의견이 아닌 가짜 참가자로 구성된 다수의 의견을 따른 것이다. 마찬가지로 ㉮에서 청소년 혐오 표현이 확산되고 있는 상황도 같은 맥락에서 분석할 수 있다. 온라인 커뮤니티가 넓어지면서 청소년들 사이에 일탈 집단과의 접촉이 확대되었고, 혐오 표현에 청소년들이 동화되었기 때문이다. 또한 반대 의견을 가지고 있는 청소년들이 자신의 의견을 피력하지 못한 까닭이기도 하다. ",2.0
제시문㉮는 대 교실 속에 잡힌 혐오표현 인식을 제시하고 있다. 제시문㉯에서 일탈 행동을 하는 개인이나 집단에 동화된다는 것을 알 수 있다. 제시문㉮와 같이 혐오 표현에 불편함과 상처를 받은 아이들은 혐오 표현 하는 아이들과 접촉되어 동화되는 것을 볼 수 있다. 제시문㉰는 실험자들이 자신의 선택과 다르게 다수의 의견을 따르는 심리 실험을 보여준다. 제시문㉮와 같이 학생들이 혐오 표현 사용이 잘못된 것을 알아도 다수가 혐오 표현을 사용하므로 그저 교실에서 사용되는 혐오 표현을 묻어가며 묵인하는 것을 보여준다. ,2.0
"청소년들이 차별과 혐오를 일삼는 것은 개인적 문제보다는 소속집단의 영향이 크다. ㉰의 심리실험을 보면 참가자들은 청소년뿐 아니라 인간 심리상 주변 사람들의 선택에 본인의 결정이 휩쓸리는 경향이 있다. ㉮의 상황만 보면, 대들의 차별과 혐오는 그들의 사회에서는 오히려 주류문화가 되어가고 있다. 이 상황에서 대를 제외한 학교 구성원들은 대 학생들을 일탈자라고 정의할지 모르나, 대들의 경우에는 소속감을 느끼는 집단의 혐오와 차별이야말로 규범화된 집단양식이다. 여기에 불편감과 반감을 품는 아이들이 오히려 일탈집단으로 여겨지는 상황이다. 인터넷 사이트에서 퍼진 새로운 규범이 기존의 규범을 밀어내고 있는 상황이며, 일탈행동의 접촉이 판데믹처럼 퍼져서, 오히려 전염되지 않은 사람이 더 소수집단이 되어간다고 볼 수 있다. ",2.0
" ㉮의 혐오문화는 ㉯의 일탈 행동과 연관된다. 차별과 혐오의 유희화는 일탈 행동과 연관되는 것으로 우리 사회에서 주도적 사회규범이 약화, 부재하는 현상과 연결될 수 있다. 또한 교실 내에서 또래 사이의 접촉을 통해 차별과 혐오가 확산되는 현상은 차별 교제 이론과 연결된다. ㉰에서 개인이 집단과 다른 의견을 내는 것에 부담을 느끼는 심리 실험은 불편함과 거부감을 느끼면서도 학생들이 적극적으로 대응하지 못하는 현상과 연결된다. 이는 자신만이 다른 의견을 내는 것에 부담을 느끼기 때문이다. ",2.0
㉮는 정보통신 기술의 발달로 인해 형성된 대의 혐오문화가 각자 잘못되었음을 인지해도 자신이 집단에서 소외될까 두려워 혐오에 동조하거나 동화되어 가볍게 여기는 현상을 나타내고 있다. 뒤르켐의 주장에 따르면 인간은 행위의 지침인 사회적 규범이 약화 되면 일탈행동을 보인다고 한다. ㉮에서 언급한 상황은 혐오문화가 집단 전체에 만연해 있는 상태이고 학생들은 규범이 무너진 이 집단에서 혐오 행위에 동조하게 된 것이다. 이러한 동조 현상은 ㉰의 진짜 참가자처럼 다수의 경향성에 의해 자신의 주관이 배제되는 현상으로 설명할 수 있다. ,2.0
"㉮를 바탕으로 ㉯를 분석하면, 명확한 규제가 존재하지 않는 사이버 공간에서 대들이 혐오문화를 즐기고 있다. 왜냐하면 일탈행동은 접촉 과정에서 동화되기 때문에 대들도 혐오문화를 피할 수 없기 때문이다. ㉮를 바탕으로 ㉰를 분석하면, 집단 내 반대입장을 표출하는 것은 용기와 배짱을 필요로 한다. 그래서 사람들은 자신의 결정이 다른 사람들과 불일치할 때 묻어가려고 한다. 혐오문화를 부정적으로 보는 대들도 집단 내 반감을 표시하기보다는 침묵하는 경우가 많다. 혐오문화가 익숙해지는 사회 속 아이들의 상처는 잊혀진다. ",2.0
"㉮를 바탕으로 ㉯를 분석하면, 명확한 규제가 존재하지 않는 사이버 공간에서 대들이 혐오문화를 즐기고 있다. 왜냐하면 일탈행동은 접촉 과정에서 동화되기 때문에 대들도 혐오문화를 피할 수 없기 때문이다. ㉮를 바탕으로 ㉰를 분석하면, 집단 내 반대입장을 표출하는 것은 용기와 배짱을 필요로 한다. 그래서 사람들은 자신의 결정이 다른 사람들과 불일치할 때 묻어가려고 한다. 혐오문화를 부정적으로 보는 대들도 집단 내 반감을 표시하기보다는 침묵하는 경우가 많다. 혐오문화가 익숙해지는 사회 속 아이들의 상처는 잊혀진다. ",2.0
㉮는 대의 교실에서 만연한 청소년들의 차별과 혐오 상황을 제시한다. 과거와 달리 현재는 기술이 발달하여 인터넷의 혐오문화가 현실로 넘어왔다. 아이들은 혐오에 동참하거나 이런 혐오문화가 불편해도 말하지 않는다. ㉯의 차별 교제 이론에 따르면 일탈 행동은 일탈 행동을 하는 집단과의 접촉을 통해 그들에게 동화되어 학습된다. ㉮의 아이들은 같은 반 내에 잠식한 혐오문화에 자연스럽게 동화되어 즐기게 된 것이다. 또한 ㉰에 따르면 심리 실험에서 진짜 참가자는 정답을 알고 있었음에도 다른 참가자들과 일부로 오답을 선택했다. 아이들은 반기를 들면 반 아이들에게 이상한 취급을 받으므로 반대 의견을 낼 용기가 부족했던 것이다. ,1.0
" ㉮에 제시된 상황은 ㉯에서 소개한 차별 교제 이론과 ㉰의 심리 실험을 통해 설명할 수 있다. ㉯에서 뒤르켐에 따르면, 사회 구성원은 일탈 행동을 하는 집단과의 접촉을 통해 그들과 동화되어 사회적 규범에서 벗어난 행동을 한다. ㉰의 실험 참가자들은 자신의 의견을 관철하기보다는 주로 다수의 의견을 따르는 경향을 보였다. ㉮에 따르면, 개인 인터넷 방송과 인터넷 커뮤니티의 혐오 문화에 무분별하게 노출된 학생들은 혐오 표현을 습득하고 즐긴다. 이에 거부감을 느끼는 학생 또한 존재하지만, 다수의 학생이 차별과 혐오를 유희로 느끼기에 반기를 들지 못한다. ",2.0
제시문 ㉮는 현재 대들 사이에서 혐오문화가 널리 퍼져있는 문제상황을 제시한다. 제시문 ㉯에선 사회에서 규범이 약하거나 없으면 개인은 일탈 행동을 하게되고 행동은 금방 전염이 된다는 내용을 담고 있다. 그래서 청소년들 사이에서 혐오문화가 퍼진 것도 혐오라는 일탈 행위가 널리 퍼진 것으로 볼 수 있다. 제시문 ㉰는 주변 다른 사람들이 잘못된 대답을 하면 그것이 잘못된 답임을 알면서도 동조하게 된다는 심리실험의 결과를 담고있다. 같은 원리로 혐오문화를 거부하는 학생들도 잘못됨을 알면서 같이 어울리거나 침묵하게 되는 것이다. ,2.0
"뒤르켐에 따르면 사회 규범이 약화되었을 때 사람들은 일탈 행동을 한다. 오늘날, 스마트폰 보급, 규제없는 인터넷 방송 증가로 인해 혐오 문화가 대 아이들 사이에서 놀이처럼 여겨진다. 혐오 표현에 불편함을 느끼는 아이들은 무리에 끼지 못하고 쿨하게 받아들여야 인정받는다. ㉰에서 진행된 심리 실험을 통해 다수의 사람들은 자신의 의견을 피력하지 않고 묻혀가고자 하는 것을 알 수 있다. 하지만 ㉮같은 상황을 문제시한다면 사회 변화의 계기가 될 수 있다. ",2.0
㉯의 뒤르켐의 이론에 근거해 ㉮를 이해해 본다면 혐오 표현과 차별 표현을 금지하는 구체적인 방안이 없기 때문에 학생들이 거리낌 없이 차별과 혐오의 표현을 한다는 것이다. 또 ㉯의 차별 교제 이론에 따르면 이미 혐오와 차별 표현에 익숙한 학생들에 의해 여기에 동의하지 않는 학생들도 결국 집단의 행동에 동화된다는 사실을 알 수 있다. ㉰는 실험 결과를 통해 과반의 사람이 타인의 태도에 동조한다는 사실을 보여준다. 이를 통해 ㉮에서도 자신의 생각보다는 타인의 태도가 더 중요했음을 알 수 있다. ,2.0
"㉮는 차별과 혐오표현 등 일탈행동이 만연한 학교의 상황을 제시한다. 학교에서 다수의 학생들이 혐오표현을 묵인하는 이유는, 친구들 사이에서 잘못 학습했기 때문이다. 차별 교제 이론은 일탈행동이 타인에게서 학습된다고 주장한다. 친구들이 혐오에 대해 웃어넘기는 태도가 멋있는 태도라고 잘못 학습한 것이다. 몇몇 친구들은 거부감을 느끼면서도 집단의 묵인에는 반박하지 못한다. 자신의 의견이 다수와 상충할 때, 대부분의 사람은 다수에 묻어가려고 하기 때문이다. 이는 혐오표현에 대한 문제를 인식하지 못하게 하고, 학생들에게 상처를 준다. ",2.0
㉮는 인터넷을 통해 학습된 혐오문화를 학교라는 사회적 공간에서 일으키고 있는 내용이다. ㉯를 바탕으로 ㉮를 분석하면 인터넷 커뮤니티를 막을 주도적 규범이 존재하지 않아 일탈 행동을 저지르는 그들과의 교제를 통해 학습하여 혐오문화가 지속적으로 확산되어 나가는 것이다. ㉰를 바탕으로 ㉮를 분석하면 학교라는 사회적 공간에서 모두가 차별과 혐오를 지녔는데 자기 혼자만 다른 의견을 가지면 그 사회에서 고립되거나 자신의 의견이 맞는지 모호해져 뒤에 찾아 올 보복이 두려워 나서지 못한다. ,2.0
㉯는 사회 구성원에게 규범을 지켜 강제하는 행동 인사회 규범을 어긋나 행동하는 것이 일반적인 일탈 행동인 것처럼 구성원끼리 접촉해 동화하는 일탈 행동을 한 것 같다. ㉰는 사람들을 대상으로 심리실험을 진행했지만 실험 내에서 사람들은 찬성의견과 반대의견으로 의견을 따르는데 고민하고 말을 한 것 같다.,1.0
"㉯ 사회구성원들과의 접촉과 동화를 통해 일탈행위를 한 것으로 보이며, 마치 사회통념에 어긋나는 행동을 하는 것이 편향된 것처럼 보인다. ㉰ 사람들을 대상으로 심리학적 실험을 하였지만 실험 내에서 사람들은 자신의 신념에 대해 찬성과 반대에 대해 생각하는 것 같았습니다.",1.0
"㉯ 사회규범에 위배되는 행위가 일반적인 일탈행위인 것처럼 사회구성원을 접촉하고 동화시키는 일탈행위로 보인다. ㉰ 사람을 대상으로 심리 실험을 했지만, 실험의 일환으로 사람들은 자신의 의견을 따르고 찬성과 반대 의견을 제시하는 것에 대해 생각하는 것 같았습니다.",1.0
"㉯ 커뮤니티의 규범을 어기는 것이 불법 행위인 것처럼 커뮤니티 구성원에게 연락하고 동원하여 일탈 행위로 보입니다. ㉰ 사람을 대상으로 심리 실험을 했지만, 실험에서 사람들은 긍정적인 생각과 부정적인 생각으로 자신의 생각을 따라가는 경향이 있는 것 같습니다.",1.0
"㉮는 대 교실에서 만연한 청소년들의 차별과 혐오 상황을 제시한다. 과거와 달리 현재는 기술이 발달해 인터넷의 혐오 문화가 현실로 옮겨왔다. 아이들은 혐오에 참가하거나 이러한 혐오 문화가 불편하더라도 말하지 않는다. ㉯의 차별교제이론에 따르면 일탈행동은 일탈행동을 하는 집단과의 접촉을 통해 그들에게 동화되고 학습된다. ㉮의 아이들은 같은 절반 안에 침식한 혐오 문화에 자연스럽게 동화되어 즐기게 된 것이다. 또 ㉰에 의하면, 심리실험에서 진짜 참가자는 정답을 알고 있었음에도 불구하고, 다른 참가자와의 일부로서 오답을 선택했다. 아이들은 반기를 취하면 반아이들에게 이상한 취급을 받기 때문에 반대의견을 내는 용기가 부족했던 것이다.",1.0
"㉮ 큰 교실에 만연한 젊은이들의 차별과 증오의 상황을 보여준다. 과거와 달리 기술이 발달하고 인터넷의 혐오 문화가 현실이 되었습니다. 이런 혐오 문화가 불편하더라도 아이들은 혐오에 가담하거나 말을 하지 않습니다. ㉯의 미분 연상 이론에 따르면, 일탈 행동은 일탈 행동을 수행하는 그룹과의 접촉을 통해 동화되고 학습됩니다. ㉮의 아이들은 자연스럽게 증오의 문화에 동화되어 같은 반으로 침식되어 좋아하게 되었다. 또한 ㉰에 따르면 심리 실험에서 실제 참가자는 정답을 알고 있음에도 불구하고 다른 참가자의 일부로 오답을 선택했습니다. 아이들은 반란을 일으키면 급우들에게 이상한 취급을 받을 것 같아서 이의를 제기할 용기가 없었다.",1.0
"㉮는 대 학급에서 만연한 젊은이들 사이의 차별과 증오의 상황을 나타낸다. 과거와 달리 기술이 발전하고 인터넷의 혐오 문화가 현실이 되었습니다. 아이들은 이러한 증오 문화가 불편하더라도 증오심으로 말을 하지 않으며 앞으로도 그렇게 하지 않을 것입니다. ㉯의 미분 연상 이론에 따르면, 일탈 행동은 일탈 행동을 수행하는 집단과의 접촉을 통해 습득되고 학습됩니다. 혐오문화에 자연스럽게 동화되면서 ㉮의 아이들은 같은 교실에 내려앉아 즐겁게 지냈다. 또한 ㉰에 따르면 심리 실험의 실제 참가자는 정답을 알고 있음에도 다른 참가자의 일부로 오답을 선택했습니다. 반란이 일어나면 급우들이 그들을 이상하게 대했기 때문에 아이들은 항의할 용기가 없었다.",1.0
"㉮ 대형 교실에 만연한 청소년 차별과 증오의 실태를 보여주고 있다. 과거와 달리 기술이 발전하고 인터넷의 혐오 문화가 현실로 옮겨가고 있습니다. 이런 혐오 문화가 불편하더라도 아이들은 혐오에 가담하거나 말을 하지 않습니다. ㉯의 미분 연상 이론에 따르면, 일탈 행동은 일탈 행동에 관여하는 집단과의 접촉을 통해 동화되고 학습됩니다. ㉮의 아이들은 자연스럽게 증오의 문화에 동화되어 같은 반에 들어가 즐긴다. 또한 ㉰에 따르면 심리 실험에서 실제 참가자는 정답을 알고 있음에도 불구하고 다른 참가자의 일부로 오답을 선택합니다. 반 친구들이 반항했을 때 아이들을 다르게 대하기 때문에 아이들은 항의할 용기가 없습니다.",1.0
