essay,score
"㉮는 규제 없는 스마트폰 사용과 인터넷 방송으로 인해 청소년들 사이에서 혐오 표현이 무분별하게 사용되는 상황을 보여준다. 이러한 상황은 제시문 ㉯와 ㉰를 통해 분석할 수 있다. 뒤르켐에 의하면 사회 규범의 약화로 인해 일탈 행동이 발생하고, 사람들과의 접촉으로 일탈 행동이 확산된다. 따라서 ㉮의 상황은 마땅한 규제가 없는 학교에서 또래 간의 접촉을 통해 혐오 표현이 확산된 것으로 볼 수 있다. 한편, ㉰의 실험 참가자는 정답을 알고 있음에도 불구하고 다수의 의견인 오답을 선택했다. 이는 집단 내 다수의 의견과 상반된 의견을 제시함에 따라 발생할 수 있는 차별적인 시선에 의한 것이라고 볼 수 있다. 따라서 ㉮에 나타난 혐오 표현에 불쾌함을 느낌에도 이를 묵인하는 청소년들의 모습이 이와 유사하다. ",3.0
"제시문 ㉮는 청소년들 사이에서 유행하는 혐오문화에 대해 설명하고 있다. 제시문㉯의 뒤르켐에 따르면, 약화된 사회적 규범에서 일탈행동이 발생한다고 말하고 있다. 이는 규제 없는 인터넷 속에서 혐오표현을 쉽게 접할 수 있는 것과 상통한다. 또한 차별 교제 이론에 의해서 ㉮를 설명할 때, 청소년들이 혐오표현을 쓰는 집단과 개인에 의해 동화되고 학습까지 이어졌다고 볼 수 있다. 또한 일부 학생들이 혐오표현의 부적절함을 알면서도 반대 의사표현을 하지 않았다. 이는 제시문 ㉰의 실험에서도 알 수 있듯이, 다수 쪽에 묻어가려는 심리를 설명될 수 있다. ",3.0
"㉮는 인터넷과 스마트폰의 확산으로 청소년들 사이에 혐오문화가 급격하게 자리잡고 있음을 말한다. 이 때문에 혐오 표현을 즐기지 않는 아이들도 맞장구 치며 즐기게 되는 일이 허다하다는 사실을 전달한다. ㉯는 일탈 행동을 하는 사람들과 접촉하여 동화되는 것을 사회 구성원이 일탈 행동을 하게 되는 이유로 들었다. ㉰는 실험을 통해 사람은 타인과 다른 생각을 가지고 있음에도 대체로 다른 이들이 하는 것을 모방하게 된다는 것을 밝혔다. ㉯와 ㉰를 토대로 ㉮의 상황을 바라보면 주변 친구들이 혐오 표현을 사용하고, 그들에게 동화되기 때문에 확산되는 것이라고 볼 수 있다. ",3.0
"일탈 행위는 동화된다. 제시문 ㉯의 차별 교제 이론에 따르면, 바람직하지 않은 행동을 하는 집단과 접하는 과정에서 다른 집단의 구성원들도 일탈 행동을 하게 되기 때문이다. 의 실험은 이러한 동화 현상을 단적으로 보여준다. 실험 참가자가 자신의 의견이 아닌 가짜 참가자로 구성된 다수의 의견을 따른 것이다. 마찬가지로 ㉮에서 청소년 혐오 표현이 확산되고 있는 상황도 같은 맥락에서 분석할 수 있다. 온라인 커뮤니티가 넓어지면서 청소년들 사이에 일탈 집단과의 접촉이 확대되었고, 혐오 표현에 청소년들이 동화되었기 때문이다. 또한 반대 의견을 가지고 있는 청소년들이 자신의 의견을 피력하지 못한 까닭이기도 하다. ",2.0
㉮는 정보통신 기술의 발달로 인해 형성된 대의 혐오문화가 각자 잘못되었음을 인지해도 자신이 집단에서 소외될까 두려워 혐오에 동조하거나 동화되어 가볍게 여기는 현상을 나타내고 있다. 뒤르켐의 주장에 따르면 인간은 행위의 지침인 사회적 규범이 약화 되면 일탈행동을 보인다고 한다. ㉮에서 언급한 상황은 혐오문화가 집단 전체에 만연해 있는 상태이고 학생들은 규범이 무너진 이 집단에서 혐오 행위에 동조하게 된 것이다. 이러한 동조 현상은 ㉰의 진짜 참가자처럼 다수의 경향성에 의해 자신의 주관이 배제되는 현상으로 설명할 수 있다. ,2.0
"㉮는 학생들 사이의 혐오 문화를 드러내고 있다. ㉯의 차별 교제 이론에 따르면 사람들은 일탈 행동을 하는 집단이나 사람과의 접촉을 통해 일탈 행동을 학습한다. ㉮에서는 인터넷 커뮤니티가 학생들에게 무분별한 차별과 혐오를 학습시켰다. 또한 ㉰의 실험에서는 앞사람들이 모두 오답을 말할 때, 반대 의견을 말하는 것이 두렵기 때문에 참가자 대다수가 오답을 선택한다. 이와 마찬가지로 ㉮에서 대다수의 학생들이 혐오 표현을 쿨한 것으로 여기기 때문에 혐오 표현을 싫어하는 학생들이 이에 대한 거부감을 드러내기 어려워한다. ",2.0
제시문 ㉮는 인터넷 커뮤니티가 활발해지기 시작하면서 혐오문화가 증가하는 모습을 볼 수 있다. 혐오문화가 올바르지 않다는 사실을 알지만 외면당하지 않으려고 묵인하는 모습을 보인다. ㉯는 혐오문화는 사회적 규범에서 벗어난 일탈행동으로 ㉮에서 친구들과 함께 혐오문화를 즐기는것은 사람의 접촉에 의해 학습되는것으로 차별 교제 이론이라고 볼 수 있다. ㉮에서는 혐오문화가 올바르지 않다는걸 알지만 다수에 대하여 반대의견을 내기 어려워하는 모습을 보인다. 이는 ㉰에서 자신이 올바른 판단을 하고 있음에도 앞 참가자들이 선택한 정답을 얘기하며 자신의 의견을 묻어가는 모습을 보인다. ,3.0
제시문 ㉯를 통해 청소년들에게 기대되는 사회적 규범에 벗어나 행동하고 사고하는 일탈행위를 하고있다는 것을 알 수 있다. 이러한 일탈행위의 원인은 청소년들의 또래문화를 규제할 수 있는 규범이 약화되거나 주도적인 규범이 없기 때문이다. 제시문 ㉰ 가짜 참여자들이 정답이 아닌 것을 골랐음에도 불구하고 진짜 참여자가 가짜 참여자들에게 동조되는 현상이 나타났다. 이를 대들의 교실에 적용해 본다면 비교적 다수로 보이고 사회적으로 높은 위치에 있다고 판단되는 학생들에게 소수의 학생들은 반기를 들지 못하고 그저 침묵하게 되는 현상을 설명할 수 있다,3.0
"㉮에서는 혐오 표현이 주류 문화로 자리잡으면서 불편함과 거부감을 호소하면서도 쉽사리 반기를 들지 못하는 학생들이 있음을 드러내고 있다. ㉯는 ㉮에서 나타나는 혐오 표현을 일탈 행동으로 보았을 때, 혐오 표현은 자정과 제 없는 개인 인터넷 방송의 증가, 즉 사회 규범의 약화로 인해 나타났다고 볼 수 있다. 또한 그러한 행동을 보이는 사람과 접촉하면서 혐오 표현이 전파되었음을 보여준다. 반면 ㉰에서는 다수의 의견에 묻어가는 현상에 대해 이야기한다. 이는 불편함과 거부감을 호소하는 학생들 역시 다수의 의견이 맞아서 따르는 것이 아니라 그저 묻어가려고 한다는 것을 드러내고 있다. ",2.0
"일탈 행위는 동화된다. 제시문 ㉮의 차별 교제 이론에 따르면, 바람직하지 않은 행동을 하는 집단과 접하는 과정에서 다른 집단의 구성원들도 일탈 행동을 하게 되기 때문이다. 의 실험은 이러한 동화 현상을 단적으로 보여준다. 실험 참가자가 자신의 의견이 아닌 가짜 참가자로 구성된 다수의 의견을 따른 것이다. 마찬가지로 ㉮에서 청소년 혐오 표현이 확산되고 있는 상황도 같은 맥락에서 분석할 수 있다. 온라인 커뮤니티가 넓어지면서 청소년들 사이에 일탈 집단과의 접촉이 확대되었고, 혐오 표현에 청소년들이 동화되었기 때문이다. 또한 반대 의견을 가지고 있는 청소년들이 자신의 의견을 피력하지 못한 까닭이기도 하다. ",2.0
㉯에 따르면 ㉮에서 청소년들은 차별과 혐오 표현을 사용해도 제재를 받지 않기 때문에 청소년들의 문화로 자리 잡게 된 것을 알 수 있다. 청소년들은 혐오 표현을 사용하는 친구들과 어울리면서 일탈 행동을 습득하게 된다. 많은 청소년들이 차별과 혐오스러운 말을 하면서 혐오 표현이 정당화되는 것을 알 수 있다. ㉰에서 대부분의 사람들은 다수와 자신의 의견이 불일치할 경우 반기를 들지 않고 다수의 의견을 따르는 것처럼 ㉮에서 혐오 표현을 사용하는 것이 적절하지 않다고 생각하는 청소년들도 결국에 다수의 행동을 따라하면서 일탈 행동의 구성원이 된다. ,3.0
" ㉮에 제시된 상황은 ㉯에서 소개한 차별 교제 이론과 ㉰의 심리 실험을 통해 설명할 수 있다. ㉯에서 뒤르켐에 따르면, 사회 구성원은 일탈 행동을 하는 집단과의 접촉을 통해 그들과 동화되어 사회적 규범에서 벗어난 행동을 한다. ㉰의 실험 참가자들은 자신의 의견을 관철하기보다는 주로 다수의 의견을 따르는 경향을 보였다. ㉮에 따르면, 개인 인터넷 방송과 인터넷 커뮤니티의 혐오 문화에 무분별하게 노출된 학생들은 혐오 표현을 습득하고 즐긴다. 이에 거부감을 느끼는 학생 또한 존재하지만, 다수의 학생이 차별과 혐오를 유희로 느끼기에 반기를 들지 못한다. ",3.0
㉮을 바탕으로 ㉯를 분석하면 명확한 규제가 존재하지 않는 사이버 공간에서 대대로 혐오 문화를 즐기고 있다. 왜냐하면 일탈 행동은 접촉 과정에서 동화되기 때문에 대중도 혐오 문화를 피할 수 없기 때문이다. ㉮을 바탕으로 ㉰를 분석하면 집단 내의 반대 입장을 표출하는 것은 용기와 배를 필요로 한다. 그러므로 사람들은 자신의 결정이 다른 사람과 모순될 때 채우려고 합니다. 혐오 문화를 부정적으로 보는 대들도 집단 내 반감을 표시하는 것보다는 침묵하는 경우가 많다. 혐오 문화가 익숙해지는 사회 속의 아이들의 상처는 잊혀진다.,2.0
㉯를 기준으로 분석해보면 명확한 규칙이 없는 사이버 공간에서 세대 간 증오 문화를 즐기고 있다. 일탈 행위는 소통 과정에 내재되어 있기 때문에 대중은 혐오 문화에서 벗어날 수 없다. ㉮에 기반 분석은 집단 내에서 반대를 표명할 수 있는 용기와 용기를 필요로 한다. 따라서 사람들은 자신의 결정이 다른 사람과 충돌할 때 자신을 충족시키려고 합니다. 혐오 문화를 부정적으로 바라보는 사람들도 집단 내에서 혐오를 표출하기보다 침묵을 지킬 가능성이 더 큽니다. 증오 문화에 익숙한 사회에서 아이들의 상처는 잊혀집니다.,2.0
"㉯를 ㉮으로 분석하면, 우리는 명확한 규칙이 없는 사이버 공간에서 대대로 증오 문화를 누리고 있다. 접촉 과정에서 일탈 행동이 동화되기 때문이다. 대중은 혐오 문화를 피할 수 없다 ㉮에 의한 ㉰ 분석은 집단 내 갈등을 표현하는 데 용기와 용기가 필요하다. 그래서 사람들은 자신의 결정이 다른 사람들과 충돌할 때 채우려고 합니다. 혐오문화를 부정적으로 바라보는 사람들도 집단 내에서 불만을 표출하기보다는 묵묵부답을 하는 경향이 있다. 혐오 문화에 익숙한 사회에서 아이들의 상처는 잊혀질 것입니다.",2.0
㉯ 기준으로 분석해보면 명확한 규칙이 없는 사이버 공간에서 세대 간 증오 문화를 즐기고 있다. 소통 과정에서 일탈 행위를 흡수한 대중은 혐오 문화를 피할 수 없다. ㉮ ㉰ 기반 ㉰ 분석 ㉰는 집단 내에서 반대를 표명할 수 있는 용기와 용기를 필요로 한다. 따라서 사람들은 자신의 판단이 다른 사람과 충돌할 때 채우려고 합니다. 증오 문화를 부정적으로 보는 사람들은 그룹 내에서 반대를 표명하기보다 침묵을 지킬 가능성이 더 큽니다. 증오의 문화에 익숙한 사회에서 아이들의 상처는 종종 잊혀집니다.,2.0
"㉮에서는 혐오 문화가 대사회를 장악한 상황이 나타난다. 잘못된 행동에 대해 반기를 넣으면 오히려 이상한 취급을 받는다. 이러한 상황은 사회적으로 바람직하지 않은 일탈 행동을 하는 자와의 교류에 의해 일탈 행동이 학습되는 차별적인 교제 이론 상황으로 간주될 수 있다. 잘못된 행동임을 인식하고 있지만, 일탈 행동을 하는 사람들과 접촉하게 되어 그들과 함께 일탈 행동을 하는 것이다. 이러한 행동은 본래 규범이 존재하지만 무규범 상태이거나 규범이 약화된 사회에서 발생한다.",2.0
"㉮에서는 증오의 문화가 더 큰 사회를 지배하는 상황이 나타납니다. 나쁜 행동에 반항하면 이상한 취급을 받게 됩니다. 이러한 상황은 사회적으로 바람직하지 않은 일탈행위에 가담한 사람과의 상호작용을 통해 일탈행위가 학습되는 차별관계이론 상황으로 볼 수 있다. 당신은 당신이 뭔가 잘못하고 있다는 것을 알고 있지만, 일탈적으로 행동하는 사람들과 접촉하게 되고, 그들과 비정상적으로 행동합니다. 이러한 행동은 규범이 존재하지만 규범적이지 않거나 규범이 약화되는 사회에서 발생합니다.",2.0
㉮는 증오의 문화가 더 넓은 사회를 지배하는 상황에 직면합니다. 나쁜 행동에 저항하면 낯설게 대할 것입니다. 이러한 상황은 사회적으로 바람직하지 않은 일탈행위를 하는 개인과 상호작용을 하여 일탈행동을 학습하는 차별적 관계이론 상황으로 볼 수 있다. 당신은 당신이 뭔가 잘못하고 있다는 것을 알지만 뭔가 잘못하고 있는 사람들을 만나고 그들에게 뭔가 잘못하고 있습니다. 이러한 행동은 규범이 존재하지만 규범적이지 않거나 규범이 약한 사회에서 발생합니다.,2.0
"제시문에 의하면, 규범이 약한 사회에서 행해지는 일탈행위는, 그러한 행동을 보이는 사람과 접촉하는 것으로 학습된다. 이는 제시문㉮에서 말했듯 인터넷 커뮤니티의 혐오 문화에 접촉할 기회가 많아진 대가 그러한 문화에 침식된 현상의 원인으로 보인다. 제시문㉰에서는 대다수의 사람이 거짓말을 했을 때 진실 대신 다수의 의견에 따른 심리를 나타내는 실험을 제시했다. 이는 제시문㉮의 혐오문화에 거부감을 느끼면서도 학교라는 사회에서 배척되고 싶지 않고 침묵하는 학생들의 심리와 일맥상통한다.",2.0
"제시문에 따르면, 규범이 약한 사회에서 일탈 행동은 그러한 행동을 보이는 사람들과 접촉함으로써 학습됩니다. 이는 ㉮에서 언급한 바와 같이 인터넷 커뮤니티의 증오 문화가 침식되고 접할 기회가 많아진 원인으로 보인다. ㉰의 발표에서는 대부분의 사람들이 거짓말을 할 때 진실이 아닌 다수 의견의 심리를 보여주기 위한 실험을 제시했다. 이는 제시문의 혐오 문화에 거부감을 느끼지만 학교와 같은 사회에서 소외되고 싶지 않고 침묵하는 학생들의 심리와 일맥상통한다.",2.0
"제시문에 따르면, 규범이 약한 사회에서 일탈 행동은 그러한 행동을 보이는 사람들과 접촉함으로써 학습됩니다. ㉮에서 언급한 바와 같이, 인터넷 커뮤니티의 증오 문화를 침식시킨 것으로 보입니다. ㉰의 발표에서는 대다수의 사람들이 거짓말을 할 때 진실이 아닌 다수의견의 심리를 보여주기 위한 실험이 제시되었습니다. 이는 제시문의 혐오 문화에 거부감을 느끼지만 학교로서 사회에서 배제되기를 원하지 않고 침묵하는 학생들의 심리와 일맥상통한다.",2.0
"제시문에 따르면, 규범이 약한 사회에서는 그러한 행동을 보이는 사람들과 연결하여 일탈 행동을 학습합니다. 이는 ㉮에서 언급한 바와 같이 인터넷 커뮤니티의 증오 문화가 더 많은 참여 기회를 희생시키면서 침식되는 원인으로 보입니다. ㉰의 발표에서는 다수의 사람들이 거짓말을 하고 있을 때 진실이 아닌 다수의견의 심리를 보여주기 위한 실험을 발표하였다. 이는 제시문의 혐오 문화에 거부감을 느끼지만 학교로서 사회에서 배제되기를 원하지 않고 침묵하는 학생들의 심리에 해당한다.",2.0
㉯는 사회 구성원에게 규범을 지켜 강제하는 행동 인사회 규범을 어긋나 행동하는 것이 일반적인 일탈 행동인 것처럼 구성원끼리 접촉해 동화하는 일탈 행동을 한 것 같다. ㉰는 사람들을 대상으로 심리실험을 진행했지만 실험 내에서 사람들은 찬성의견과 반대의견으로 의견을 따르는데 고민하고 말을 한 것 같다.,2.0
"㉯는 사회규범에 어긋나는 행동이 일반적인 일탈행위인 양 커뮤니티 구성원들과 접촉하고 동화시키는 일탈행위로 보인다. ㉰는 사람을 대상으로 심리 실험을 했지만, 실험 내에서 사람들은 찬성과 반대 의견으로 자신의 의견을 따를 생각을 하는 것 같았습니다.",2.0
㉯는 사회규범에 어긋나는 행동을 하는 것이 일반적인 일탈행위인 양 사회구성원들과 교류하고 섞이는 일탈행위로 보인다. ㉰는 사람들을 대상으로 심리 실험을 했지만 실험 내에서 사람들은 옳고 그름에 따라 어떻게 행동해야 할지 고민하고 있었습니다.,2.0
"㉯는 사회적 규범에 어긋나는 행동이 일반적으로 일탈 행동인 것처럼 사회 구성원과 접촉하고 동화시키는 일탈 행동으로 보인다. ㉰는 사람을 대상으로 심리 실험을 하였지만, 실험에 참가한 사람들은 찬반 의견으로 자신의 의견을 따를 생각을 하는 것 같았습니다.",2.0
"㉮은 인터넷을 통해 학습된 혐오 문화를 학교라는 사회적 공간에서 일으키고 있는 내용이다. ㉯을 바탕으로 ㉮를 분석하면 인터넷 커뮤니티를 저지하는 주도적인 규범이 존재하지 않고 일탈 행동을 저지르는 이들과의 교제를 통해 학습하고 혐오 문화가 지속적으로 확산해 나가는 것이다. ㉰를 바탕으로 ㉮를 분석하면, 학교라는 사회적 공간에서 모두가 차별과 혐오를 안고 있지만, 자신 혼자만 다른 의견을 가지고 있으면, 그 사회로부터 고립하거나 자신의 의견이 맞는지 모호해지고, 나중에 찾아오는 보복이 두려워하지 않는다.",2.0
"㉮는 학교 사교 공간에서 인터넷을 통해 배운 혐오 문화를 환기시키는 콘텐츠입니다. ㉯를 기준으로 ㉮를 분석하면 인터넷 커뮤니티를 막는 선도적인 기준이 없고, 일탈 행위에 가담하는 자들과 교제하며 계속해서 증오 문화를 퍼뜨리며 배우게 될 것입니다. ㉮를 ㉰ 기준으로 분석해보면 학교의 사회적 공간에서 모든 사람이 차별받고 미움을 받는다는 것을 알 수 있지만, 의견이 다를 경우에만 사회로부터 고립되거나 자신의 의견이 맞는지 불분명하게 될 것입니다. 나중에 닥칠 징벌이 두려우면 나는 절대 그렇게 하지 않을 것입니다.",2.0
"㉮ 학교의 사회적 공간에서 인터넷을 통해 학습된 혐오문화를 조장하는 내용입니다. ㉯를 기준으로 ㉮를 분석하면 인터넷 커뮤니티를 차단하는 선도적인 규범이 없고, 일탈 행동을 하는 사람들과 교류하면서 배우고, 증오의 문화가 계속 확산되고 있다. ㉮을 기준으로 ㉮를 분석해보면 학교의 사회적 공간에서 모든 사람이 차별과 증오를 가지고 있음을 알 수 있지만, 의견이 다를 경우 사회로부터 고립되거나 자신의 의견이 옳은지 알게 될 것입니다. 그리고 뒤따르는 보복이 두려워서, 나는 결코 그렇게 하지 않습니다.",2.0
"㉮ 학교의 사회적 공간에서 인터넷을 통해 학습된 혐오문화를 선동하는 콘텐츠입니다. ㉮ ㉯ 기준으로 분석해보면 인터넷 커뮤니티를 차단하는 절대적인 규칙은 없고, 일탈 행위에 가담하는 자들과의 교제를 통해 배우고 증오 문화가 계속 확산되고 있다. ㉮ ㉰ 기준으로 분석해보면 학교 사회공간의 모든 사람들이 차별과 증오를 가지고 있음을 알 수 있지만, 혼자만의 의견이 다르다면 자신의 의견이 옳든 그르든 사회로부터 고립되거나 흐려질 것이고 두려워하게 될 것이다. 나중에 올 보복에 대해 나는 절대 그렇게 하지 않는다.",2.0
"㉮은 대 교실에서 만연한 청소년들의 차별과 혐오 상황을 제시한다. 과거와 달리 현재는 기술이 발달해 인터넷의 혐오 문화가 현실로 옮겨왔다. 아이들은 혐오에 참가하거나 이런 혐오 문화가 불편하더라도 말하지 않는다. ㉯의 차별교제이론에 따르면 일탈행동은 일탈행동을 하는 집단과의 접촉을 통해 그들에게 동화되고 학습된다. ㉮의 아이들은 같은 절반 안에 침식한 혐오 문화에 자연스럽게 동화되어 즐기게 된 것이다. 또 ㉰에 의하면, 심리실험에서 진짜 참가자는 정답을 알고 있었음에도 불구하고, 다른 참가자와의 일부로서 오답을 선택했다. 아이들은 반기를 취하면 반아이들에게 이상한 취급을 받기 때문에 반대의견을 내는 용기가 부족했던 것이다.",2.0
"㉮ 큰 교실에 만연한 젊은이들의 차별과 증오의 상황을 보여준다. 과거와 달리, 기술이 발달하고 인터넷의 혐오 문화가 현실이 되었습니다. 이러한 혐오 문화가 불편함을 주지만, 아이들은 혐오 발언을 하지 않습니다. ㉯의 미분 연상 이론에 따르면, 일탈 행동은 일탈 행동에 관여하는 그룹에 대한 통합 및 노출을 통해 학습됩니다. ㉮의 아이들은 증오의 문화에 자연스럽게 녹아들고, 동급으로 탈피하고, 사랑한다. 또한 ㉰에 따르면 심리 실험의 실제 참가자는 정답을 알고 있음에도 불구하고 상대편의 오답을 선택했다. 아이들은 반항하면 반 친구들에게 다른 대우를 받을 것이기 때문에 저항할 용기가 없습니다.",2.0
"㉮는 많은 계층에서 만연한 젊은이들 사이의 차별과 증오의 상황을 나타냅니다. 과거와 달리 기술이 발전하고 인터넷의 혐오 문화가 현실이 되었습니다. 이런 혐오문화가 불편하더라도 아이들은 혐오발언을 하거나 목소리를 내지 않습니다. na의 차별적 연상 이론에 따르면, 일탈 행동은 일탈 행동에 참여하는 집단과의 접촉을 통해 습득되고 학습됩니다. ga 아이들은 교실에서 잃어버린 증오의 문화에 자연스럽게 흡수되고 흥청거렸습니다. 또한 da에 따르면 심리 실험에서 실제 참가자는 정답을 알고 있음에도 불구하고 다른 참가자의 일부로 오답을 선택했습니다. 반항하면 반 친구들이 이상하게 대할 것이기 때문에 아이들은 감히 항의하지 않았습니다.",2.0
"㉮ 대형 교실에서 흔히 볼 수 있는 청소년 차별과 증오의 실태를 보여주고 있다. 과거와 달리 기술이 발달하고 인터넷의 혐오 문화가 현실이 되었습니다. 이런 혐오문화가 불편하더라도 아이들은 혐오발언을 하거나 목소리를 내지 않습니다. 미분연상이론 ㉯에 따르면, 일탈행동은 일탈행동을 저지르는 집단과의 접촉을 통해 동화되고 학습된다. ㉮ 아이들은 같은 반의 침식된 증오 문화에 자연스럽게 동화되어 즐겼다. 또한 ㉰에 따르면 심리 실험에서 실제 참가자는 정답을 알고 있음에도 불구하고 다른 참가자의 일부로 오답을 선택했습니다. 아이들은 반항하면 반 친구들에게 이상한 취급을 받을 것이기 때문에 반대 의사를 표현할 만큼 용감하지 않았습니다.",2.0
"제시문은 아이들이 소셜 미디어에서 지수적으로 형성된 혐오 표현을 사용한다고 말한다. 집단 내에서 혐오 표현을 동조해야 하며 반감하는 상황이 만들어진다. 이것은 일탈행동폐해로 볼 수 있다. 같은 집단에서 어떠한 행동 하나가 사회적 규범의 성격이 강하지 않다고 생각하면, 대아이들처럼 거부감 표시를 할 수도 없다. 그렇게 서로 혐오 표현을 사용하는 과정에서 잘못된 행동에서도 그들에게 맞춰 간다. 이에 따라 제시문㉰의 실험 속에서 참가자가 다수의 의견을 따른 것도 집단의 압력 때문이라고 볼 수 있다. 청소년이나 참가자가 반대 의견을 내면 집단 내에서 외면을 받는다. 사람들은 올바른 행동이라고 인식해도 다수와 다른 의견을 내는 것이 집단에서의 잘못된 행동이라고 생각한다.",2.0
제시문은 아이들이 소셜 미디어에서 증오심 표현을 많이 사용한다고 말합니다. 증오심 표현은 그룹 내에서 공감을 불러일으키고 적대적인 분위기를 조성해야 합니다. 이것은 일탈 행동의 단점으로 볼 수 있습니다. 같은 집단의 특정 행동이 사회적 규범의 강력한 특징이 아니라고 생각하면 큰 아이처럼 반대를 표현할 수 없습니다. 서로를 미워하는 과정에서 잘못된 행동까지 겹친다. 따라서 제시문 ㉰ 실험 참가자 다수의 의견을 따랐던 것은 집단의 압력 때문이라고 할 수 있다. 청소년 또는 참가자는 동의하지 않을 경우 그룹에서 제외됩니다. 사람들이 하는 것이 옳은 일이라고 이해해도 집단 내에서 다수와 다른 의견을 갖는 것은 옳지 않다고 생각합니다.,2.0
제시문은 아이들이 소셜 미디어에서 치명적인 방식으로 증오심 표현을 사용한다고 말합니다. 증오심 표현은 그룹 내에서 동정적이어야 하며 혐오감을 조성해야 합니다. 이것은 일탈 행동 손상으로 볼 수 있습니다. 한 집단 내에서 어떤 행동이 사회적 규범의 성격이 강하지 않다고 느끼면 큰 아이처럼 반대를 표명할 수 없다. 서로의 혐오 표현을 사용하는 과정에서 서로의 잘못에도 적응한다. 따라서 참가자들이 제시문 ㉰의 실험에서 다수의견을 따랐던 것은 집단의 압력 때문이라고 할 수 있다. 청소년 또는 동의하지 않는 참가자는 그룹에서 제외됩니다. 사람들은 그것이 옳은 일이라고 생각하더라도 집단의 대다수와 다른 의견을 갖는 것은 잘못된 행동이라고 생각합니다.,2.0
"제시문은 아이들이 소셜 미디어에서 기하급수적으로 생성된 증오심 표현을 사용하고 있다고 말합니다. 증오심 표현은 그룹 내에서 확인되어야 하며 반감의 상황이 만들어집니다. 이것은 일탈 행위의 위반으로 간주될 수 있습니다. 그 집단의 어떤 행동이 사회적 규범의 강한 성격을 가지고 있지 않다고 생각한다면, 당신은 큰 소년처럼 당신의 반대를 표현할 수 없습니다. 서로의 증오의 표현을 사용하는 과정에서, 그들은 또한 그들의 잘못에 적응합니다. 따라서 참가자들이 지문의 실험 ㉰에서 다수의견을 따랐던 것은 집단의 압력 때문이라고 할 수 있다. 청소년 또는 참가자가 동의하지 않을 경우 그룹에서 퇴출됩니다. 사람들이 옳은 일이라고 인식하더라도 다수와 의견이 다른 집단에서는 잘못된 행동이라고 생각합니다.",2.0
"차별 교제 이론을 설명합니다. 일탈 행동은 집단이나 사람들과의 접촉을 통해 학습된다는 것이다. 1개는 개인이 다수 의견에 동조하는 현상을 실험한다. 참가자의 과반수는 오해를 대답하는 다수를 의심하면서도 그들을 의견에 따른다. 이것은 어떤 개인이 도덕적이더라도, 이 개인들로 구성된 집단은 부도덕할 수 있음을 의미합니다. ㉯에 따르면 집 청소년 혐오 문화는 인터넷 커뮤니티에서의 상호작용을 통해 학습된 것으로 볼 수 있다. 또 집 청소년들은 혐오가 틀린 것을 알면서도 다수의 분위기에 동조하지만, 이것은 ㉰실험에서 이해할 수 있다. 도덕적인 개인이 모여도 비도덕적인 집단을 형성할 수 있다는 것이다.",2.0
"차별 교제 이론을 설명합니다. 일탈 행동은 그룹이나 사람들과 상호 작용하여 학습됩니다. 개인이 다수 의견에 동의하는 하나의 테스트입니다. 참석자 대부분은 자신의 견해를 따랐지만 오해에 대한 반응으로 많은 이들을 의심했다. 이것은 사람이 얼마나 도덕적이든 관계없이 그 사람들의 그룹이 일탈 할 수 있음을 의미합니다. ㉯에 따르면, 국내 청소년 혐오 문화는 인터넷 커뮤니티에서 상호 작용을 통해 학습으로 볼 수 있습니다. 또한 집에 있는 젊은이들은 혐오가 옳지 않다는 것을 알면서도 많은 사람들의 상황에 동의하지만 이는 많은 실험에서 이해할 수 있다. 선량한 사람들이 모여도 부도덕한 집단이 될 수 있다.",2.0
"차별 교제 이론을 설명합니다. 일탈 행동은 그룹이나 사람들과의 접촉을 통해 학습됩니다. 개인이 다수의견에 동의하는 현상을 테스트합니다. 대부분의 참가자들은 자신의 의견을 따랐고, 대다수가 오해에 대해 반응을 보였다는 점을 의심했다. 이것은 개인이 아무리 도덕적일지라도 그러한 개인의 집단이 부도덕할 수 있음을 의미합니다. ㉯에 국내 청소년 혐오 문화는 인터넷 커뮤니티의 상호작용을 통해 학습되는 것으로 볼 수 있다. 또한 집안의 젊은이들은 혐오가 잘못된 것임을 알면서도 다수의 의견에 동의하지만 이는 다중 실험에서 이해할 수 있다. 도덕적인 개인이 뭉쳐도 부도덕한 집단을 형성할 수 있다.",2.0
"㉮은 인터넷을 통해 학습된 혐오 문화를 학교라는 사회적 공간에서 일으키고 있는 내용이다. ㉯을 바탕으로 ㉮를 분석하면 인터넷 커뮤니티를 저지하는 주도적인 규범이 존재하지 않고 일탈 행동을 저지르는 이들과의 교제를 통해 학습하고 혐오 문화가 지속적으로 확산해 나가는 것이다. ㉰를 바탕으로 ㉮를 분석하면, 학교라는 사회적 공간에서 모두가 차별과 혐오를 안고 있지만, 자신 혼자만 다른 의견을 가지고 있으면, 그 사회로부터 고립하거나 자신의 의견이 맞는지 모호해지고, 나중에 찾아오는 보복이 두려워하지 않는다.",2.0
